,Home,HFG%,H3P%,HFT%,HORB,HTOV,HAST,HPTS,Away,AFG%,A3P%,AFT%,AORB,ATOV,AAST,APTS,HRFG%,HR3P%,HRFT%,HRO,HRT,HRS,HRP,ARFG%,AR3P%,ARFT%,ARO,ART,ARS,ARP,Winner,Home_elo_before,Away_elo_before,Home_elo_after,Away_elo_after,Home_sm_before,Away_sm_before,Home_sm_after,Away_sm_after
243,ORL,.592,.433,.692,2,9,13,121,OKC,.396,.375,.667,21,8,13,108,0.4519119351100811,0.359375,0.6945812807881774,8.7,7.7,13.7,103.6,0.42417061611374407,0.34098360655737703,0.7427385892116183,10.8,11.7,13.8,99.9,H,1432.0698397754436,1512.5183550488402,1448.1446637463973,1496.4435310778865,702.0033084977003,947.913946406163,726.550740125495,923.3665147783682
244,PHI,.457,.167,.641,21,6,17,118,WAS,.404,.409,.865,7,8,11,113,0.4605855855855856,0.3299319727891156,0.759493670886076,11.6,8.1,16.5,109.5,0.4623921085080148,0.36507936507936506,0.8,8.1,6.8,14.0,101.0,H,1528.4934671669641,1541.365590009496,1535.867385203848,1533.991671972612,1138.96777788106,969.2502437890552,1142.356959359152,965.8610623109632
245,NYK,.603,.385,.846,8,10,20,115,MIA,.381,.263,.600,9,13,15,86,0.45614035087719296,0.37280701754385964,0.8201058201058201,11.1,6.4,15.5,102.0,0.42874692874692877,0.371875,0.7853107344632768,7.8,6.7,15.0,95.6,H,1469.72616479261,1485.9926343563452,1492.3520011054052,1463.36679804355,753.9118865518811,894.2900232390294,787.1580728893673,861.0438369015433
246,HOU,.488,.450,.762,10,9,15,118,IND,.477,.250,1.000,6,9,14,97,0.4780023781212842,0.38789237668161436,0.8031496062992126,10.1,10.1,15.6,118.1,0.4816132858837485,0.4326530612244898,0.7766497461928934,8.4,8.3,14.0,107.1,H,1599.7495053123907,1526.316516662193,1612.4229758184345,1513.6430461561492,1303.525371844096,978.9433596507384,1307.123567616403,975.3451638784313
247,NOP,.464,.400,.909,8,8,16,102,MIN,.580,.391,.895,10,10,17,120,0.49522673031026254,0.35664335664335667,0.7605633802816901,7.6,7.1,15.8,109.4,0.4686746987951807,0.36086956521739133,0.7479338842975206,9.9,9.2,13.0,104.2,A,1498.321832211579,1501.5451434787014,1483.271437429063,1516.5955382612174,967.6788952787564,972.6830538408959,952.7276014443294,987.6343476753229
248,SAS,.507,.400,.833,5,9,8,104,MEM,.455,.500,.875,11,4,17,95,0.46265060240963857,0.375,0.8287292817679558,10.1,7.5,14.4,102.0,0.45745992601726265,0.31636363636363635,0.8010204081632653,7.3,7.0,13.9,98.6,H,1509.929573302469,1469.419721402792,1518.2635004430529,1461.085794262208,948.0657771622248,709.4447682895808,951.3684835593067,706.142061892499
249,LAL,.495,.375,.800,7,12,17,123,GSW,.500,.400,.750,12,10,22,127,0.45153933865450396,0.2977941176470588,0.7015503875968992,11.0,8.0,15.6,105.4,0.4883720930232558,0.3774193548387097,0.8472906403940886,8.3,9.7,15.4,112.9,A,1456.8810310359272,1600.6381953085945,1453.4305299355499,1604.0886964089718,781.5603433832737,1266.03564082847,781.0322819054221,1266.5637023063214
250,ATL,.519,.387,.833,8,9,17,114,CLE,.519,.462,.778,12,9,19,121,0.4696066746126341,0.3904109589041096,0.7615894039735099,8.9,9.3,15.7,101.7,0.48288075560802834,0.3875,0.8433734939759037,9.4,8.0,14.4,115.2,A,1431.5884434927723,1543.3692689476595,1426.2683925344286,1548.6893199060032,597.4104628532632,983.4279648290358,596.153398039786,984.685029642513
251,BOS,.506,.414,.800,7,7,16,108,PHI,.417,.500,.611,15,11,19,97,0.4472123368920522,0.3730407523510972,0.7689075630252101,8.8,7.2,13.7,105.6,0.46396396396396394,0.3087719298245614,0.7269372693726938,12.9,8.2,16.0,110.9,H,1594.937751137097,1535.867385203848,1603.6816140614435,1527.1235222795015,1132.6359503334181,1142.356959359152,1144.0440441066917,1130.9488655858784
252,DEN,.458,.387,.742,11,7,12,111,CHI,.537,.375,.619,6,4,11,110,0.4638196915776987,0.34951456310679613,0.7413793103448276,13.4,7.9,17.1,106.2,0.39977220956719817,0.3377049180327869,0.7763975155279503,9.8,7.6,14.0,93.0,H,1494.3251718186013,1373.410880520625,1496.7773816058332,1370.958670733393,936.648434778818,483.4268006066548,937.0552098374422,483.0200255480306
253,POR,.422,.261,.882,10,5,19,91,MIL,.483,.300,.867,5,11,9,103,0.4469413233458177,0.365296803652968,0.8090909090909091,8.8,7.0,16.1,97.4,0.4818976279650437,0.3521739130434783,0.7009345794392523,7.9,8.5,12.7,100.3,A,1530.0740419999513,1469.5417346867348,1515.7364528367586,1483.8793238499275,995.1522158384495,893.4321017105923,978.8790894468126,909.7052281022292
254,LAC,.543,.345,.700,10,8,19,107,UTA,.576,.486,.786,10,13,13,126,0.4556213017751479,0.3576158940397351,0.7725321888412017,10.6,8.5,16.0,105.8,0.42857142857142855,0.38484848484848483,0.844559585492228,8.6,9.5,12.2,102.8,A,1464.7206334818707,1528.7308185879663,1452.4223036346134,1541.0291484352235,837.4846893368533,1052.483958950792,831.4191663340667,1058.5494819535786
255,ORL,.458,.393,.722,13,9,14,112,GSW,.625,.500,1.000,7,9,19,133,0.4563445867287544,0.35714285714285715,0.7053140096618358,8.3,7.0,13.8,104.5,0.5017301038062284,0.38311688311688313,0.8260869565217391,8.2,9.5,16.2,115.9,A,1448.1446637463973,1604.0886964089718,1439.419619098262,1612.813741057107,726.550740125495,1266.5637023063214,725.5387364220397,1267.5757060097767
256,WAS,.483,.333,.842,16,12,11,109,DET,.443,.300,.632,4,7,15,91,0.4593939393939394,0.3654618473895582,0.813953488372093,8.5,7.1,13.6,102.4,0.4603550295857988,0.42567567567567566,0.734375,10.9,6.4,14.7,104.5,H,1533.991671972612,1528.7358033620196,1548.928982108049,1513.7984932265827,965.8610623109632,928.6447793281444,979.0729689146913,915.4328727244164
257,TOR,.495,.313,.667,12,6,12,120,IND,.441,.308,.773,15,7,10,115,0.5036496350364964,0.3875,0.7843137254901961,7.8,8.0,14.5,111.2,0.4863582443653618,0.42570281124497994,0.7837837837837838,8.3,8.4,13.9,107.1,H,1574.6531755461535,1513.6430461561492,1580.1967546893054,1508.0994670129974,1266.057366250866,975.3451638784313,1267.861134031068,973.5413960982291
258,CHI,.467,.361,.692,8,8,8,106,SAC,.529,.333,.786,8,5,12,107,0.4057142857142857,0.32666666666666666,0.7470588235294118,9.5,7.4,13.7,93.5,0.4354066985645933,0.4,0.73224043715847,9.6,8.7,13.5,94.2,A,1370.958670733393,1387.6220028016971,1367.1610894578198,1391.4195840772704,483.0200255480306,538.1169640357961,479.7575694241858,541.3794201596409
259,MEM,.405,.333,.778,8,8,16,79,SAS,.443,.407,.688,7,8,13,95,0.4552238805970149,0.31954887218045114,0.8031914893617021,7.5,6.6,14.5,96.8,0.4743276283618582,0.3843283582089552,0.8406593406593407,9.2,7.8,13.6,103.2,A,1461.085794262208,1518.2635004430529,1449.8348204546664,1529.5144742505945,706.142061892499,951.3684835593067,701.5354926009377,955.975052850868
260,OKC,.519,.308,.955,13,7,18,111,MIN,.513,.500,.810,6,7,16,107,0.4297423887587822,0.35333333333333333,0.7298387096774194,12.0,10.9,13.7,102.1,0.47705314009661837,0.3722943722943723,0.7679324894514767,9.8,8.9,12.6,105.8,H,1496.4435310778865,1516.5955382612174,1503.2439493559332,1509.7951199831707,923.3665147783682,987.6343476753229,931.2530689056575,979.7477935480337
261,UTA,.494,.400,.720,8,7,7,114,NOP,.483,.500,.600,6,4,10,108,0.4428904428904429,0.3957703927492447,0.8360655737704918,8.8,10.1,12.2,104.4,0.5017964071856288,0.3689655172413793,0.7673267326732673,7.9,7.0,16.1,110.0,H,1541.0291484352235,1483.271437429063,1547.2028373097999,1477.0977485544868,1058.5494819535786,952.7276014443294,1063.5720083682074,947.7050750297005
262,DAL,.456,.457,.769,15,4,15,108,LAC,.349,.273,.696,11,8,10,82,0.4380069524913094,0.336283185840708,0.7740112994350282,7.8,7.3,13.0,100.7,0.46980676328502413,0.36333333333333334,0.759656652360515,9.8,8.2,16.4,106.4,H,1445.322703752506,1452.4223036346134,1465.5582370368923,1432.186770350227,717.2904799250433,831.4191663340667,745.8714706591974,802.8381755999127
263,CLE,.560,.458,.913,1,8,10,116,MEM,.512,.565,.857,6,6,12,111,0.4786729857819905,0.39156626506024095,0.8266129032258065,9.8,7.8,14.9,114.3,0.450063211125158,0.3237704918032787,0.8020833333333334,7.7,6.8,14.9,94.5,H,1548.6893199060032,1449.8348204546664,1553.4038728805174,1445.1202674801523,984.685029642513,701.5354926009377,986.5651362858689,699.6553859575818
264,PHI,.407,.357,.875,17,7,17,108,DET,.436,.290,.813,7,8,16,103,0.4632768361581921,0.31785714285714284,0.7213740458015268,13.1,8.7,16.2,109.8,0.4544378698224852,0.40397350993377484,0.7301587301587301,10.5,6.1,14.8,102.8,H,1527.1235222795015,1513.7984932265827,1533.8197470861796,1507.1022684199045,1130.9488655858784,915.4328727244164,1133.6419332326598,912.739805077635
265,MIL,.493,.316,.833,9,9,15,109,SAC,.481,.458,.905,6,7,15,104,0.4832298136645963,0.3422222222222222,0.7045454545454546,7.7,9.0,12.3,101.0,0.450653983353151,0.4030612244897959,0.7245508982035929,9.3,8.6,13.4,95.8,H,1483.8793238499275,1391.4195840772704,1488.7282387104706,1386.5706692167273,909.7052281022292,541.3794201596409,910.8700292198689,540.2146190420011
266,DEN,.460,.387,.821,9,8,12,115,LAL,.442,.300,.714,17,5,21,100,0.4636471990464839,0.36075949367088606,0.7330508474576272,13.6,7.7,16.6,106.5,0.4479283314669653,0.30935251798561153,0.70703125,11.5,8.4,16.2,106.7,H,1496.7773816058332,1453.4305299355499,1508.1745477457089,1442.0333637956742,937.0552098374422,781.0322819054221,943.9839162098039,774.1035755330605
267,POR,.448,.314,1.000,9,6,4,116,NOP,.523,.484,.720,4,2,10,123,0.43950617283950616,0.35585585585585583,0.8181818181818182,9.1,6.9,15.9,96.2,0.4994011976047904,0.37894736842105264,0.764102564102564,7.4,6.8,15.9,109.1,A,1515.7364528367586,1477.0977485544868,1506.0938718383895,1486.7403295528559,978.8790894468126,947.7050750297005,969.4790710581317,957.1050934183814
268,NYK,.462,.333,.900,10,4,14,100,ORL,.451,.214,.862,8,8,10,105,0.46226415094339623,0.37117903930131,0.8267326732673267,10.7,6.7,15.2,103.6,0.45506912442396313,0.3605015673981191,0.7073170731707317,8.8,7.2,14.0,105.0,A,1492.3520011054052,1439.419619098262,1483.8924619959732,1447.879158207694,787.1580728893673,725.5387364220397,778.4565644945518,734.2402448168552
269,MIA,.407,.378,.882,5,5,11,95,GSW,.560,.367,.750,7,4,9,123,0.4306748466257669,0.3644578313253012,0.7722222222222223,8.0,7.0,14.5,96.2,0.5080459770114942,0.3885135135135135,0.84,8.6,9.4,16.2,116.7,A,1463.36679804355,1612.813741057107,1452.3215152954253,1623.8590238052318,861.0438369015433,1267.5757060097767,858.2864014853787,1270.3331414259412
270,MIN,.432,.308,.903,14,9,7,112,LAC,.507,.441,.773,8,3,16,106,0.47393939393939394,0.38095238095238093,0.7689075630252101,9.4,8.9,12.4,105.3,0.453125,0.3561643835616438,0.7573221757322176,9.9,8.4,15.7,103.9,H,1509.7951199831707,1432.186770350227,1515.4760105615696,1426.5058797718282,979.7477935480337,802.8381755999127,983.3426874991867,799.2432816487596
271,OKC,.425,.273,.476,15,8,20,90,SAS,.408,.286,.739,8,11,17,87,0.4389086595492289,0.34797297297297297,0.76171875,11.5,10.1,13.9,103.8,0.4651741293532338,0.3707865168539326,0.8205128205128205,8.8,7.3,13.6,100.7,H,1503.2439493559332,1529.5144742505945,1509.3855585330064,1523.3728650735213,931.2530689056575,955.975052850868,937.3616321240789,949.8664896324466
272,LAL,.381,.321,.733,11,9,20,95,HOU,.500,.378,.824,7,10,15,118,0.4451901565995526,0.30604982206405695,0.7007874015748031,12.4,8.4,16.7,106.0,0.4791418355184744,0.39631336405529954,0.8031496062992126,10.2,10.4,15.7,118.0,A,1442.0333637956742,1612.4229758184345,1433.3602578235987,1621.09608179051,774.1035755330605,1307.123567616403,772.977902846683,1308.2492403027807
273,IND,.535,.423,.800,7,10,16,115,NYK,.440,.261,.688,15,4,17,97,0.47851335656213706,0.4146341463414634,0.7948717948717948,9.1,8.3,13.1,108.1,0.45593419506462984,0.35944700460829493,0.8324873096446701,10.9,6.5,15.5,101.8,H,1508.0994670129974,1483.8924619959732,1522.0013035606767,1469.990625448294,973.5413960982291,778.4565644945518,980.0088540634185,771.9891065293624
274,BOS,.551,.455,.789,8,5,14,111,MIL,.449,.429,.875,3,6,9,100,0.44946492271105826,0.375,0.7669491525423728,8.8,7.6,14.0,105.4,0.47534766118836913,0.32710280373831774,0.7235772357723578,7.8,9.3,12.2,100.0,H,1603.6816140614435,1488.7282387104706,1610.5458467465778,1481.8640060253363,1144.0440441066917,910.8700292198689,1147.8886431606159,907.0254301659446
275,CHI,.415,.265,.778,10,4,11,91,CLE,.519,.361,.941,5,6,7,113,0.418013856812933,0.3401360544217687,0.7426900584795322,8.7,7.2,12.8,95.1,0.4908869987849332,0.409375,0.8266129032258065,8.4,8.0,14.6,114.4,A,1367.1610894578198,1553.4038728805174,1359.3887836892586,1561.1761786490786,479.7575694241858,986.5651362858689,478.47931612897173,987.843389581083
276,MEM,.472,.286,.875,6,6,16,95,MIN,.443,.235,.947,7,9,9,92,0.4538653366583541,0.34274193548387094,0.8011049723756906,7.8,6.6,14.7,95.8,0.4762484774665043,0.3905579399141631,0.7892561983471075,9.9,8.3,11.8,106.4,H,1445.1202674801523,1515.4760105615696,1452.2278050903647,1508.3684729513573,699.6553859575818,983.3426874991867,711.7555748055714,971.242498651197
277,NOP,.495,.410,.600,11,11,21,115,GSW,.517,.485,.704,5,14,16,125,0.49821215733015495,0.38596491228070173,0.7692307692307693,7.4,6.3,15.6,109.6,0.5057339449541285,0.3745819397993311,0.8131313131313131,8.9,8.3,14.9,115.5,A,1486.7403295528559,1623.8590238052318,1480.8989876523026,1629.700365705785,957.1050934183814,1270.3331414259412,954.7571183955054,1272.6811164488174
278,DAL,.570,.462,.706,5,4,7,122,DEN,.418,.389,.652,15,5,7,105,0.43595769682726204,0.34593023255813954,0.7704918032786885,8.2,7.1,13.4,100.2,0.46327014218009477,0.365625,0.7396694214876033,13.1,7.8,16.0,107.8,H,1465.5582370368923,1508.1745477457089,1482.573510262343,1491.1592745202581,745.8714706591974,943.9839162098039,772.2508128647046,917.6045740042966
279,SAS,.427,.452,1.000,10,2,16,96,DET,.412,.296,.625,7,8,10,93,0.46375,0.3684210526315789,0.8067632850241546,8.7,7.6,13.5,100.7,0.44642857142857145,0.3888888888888889,0.7551020408163265,10.4,6.6,14.9,101.7,H,1523.3728650735213,1507.1022684199045,1528.6333881497503,1501.8417453436755,949.8664896324466,912.739805077635,954.7178688694271,907.8884258406545
280,UTA,.566,.471,.778,10,9,16,116,WAS,.288,.200,.826,12,8,13,69,0.46445497630331756,0.4161490683229814,0.8265895953757225,8.2,9.4,11.7,106.1,0.45607701564380265,0.3654618473895582,0.8084112149532711,9.4,7.6,12.8,102.2,H,1547.2028373097999,1548.928982108049,1577.8836740539,1518.2481453639489,1063.5720083682074,979.0729689146913,1085.3171922293268,957.327785053572
281,OKC,.481,.222,.692,12,11,18,100,UTA,.430,.333,.714,9,16,16,94,0.4307511737089202,0.3356164383561644,0.7426160337552743,11.9,10.1,14.8,100.8,0.4846335697399527,0.43283582089552236,0.8165680473372781,8.8,9.3,11.6,110.3,H,1509.3855585330064,1577.8836740539,1519.158936687388,1568.1102958995184,937.3616321240789,1085.3171922293268,949.657082352043,1073.0217420013628
282,POR,.410,.444,.762,7,2,18,92,WAS,.472,.440,.786,11,16,9,106,0.44004796163069543,0.35294117647058826,0.815,9.0,6.6,14.7,98.1,0.43217286914765907,0.35918367346938773,0.8133971291866029,9.5,7.0,11.8,97.8,A,1506.0938718383895,1518.2481453639489,1493.801465362802,1530.5405518395364,969.4790710581317,957.327785053572,956.0370718646316,970.7697842470722
283,CLE,.474,.359,.619,7,5,15,101,SAC,.453,.313,.538,9,15,12,95,0.4927007299270073,0.3994082840236686,0.8281938325991189,7.7,7.9,14.1,113.3,0.4580335731414868,0.39593908629441626,0.7529411764705882,8.9,8.5,13.9,97.0,H,1561.1761786490786,1386.5706692167273,1564.8120816024364,1382.9347662633695,987.843389581083,540.2146190420011,988.6479112415835,539.4100973815006
284,IND,.448,.353,.800,7,7,13,98,CHI,.470,.385,.500,11,3,16,96,0.48726851851851855,0.42,0.8148148148148148,9.1,8.8,13.4,110.1,0.41013824884792627,0.3277591973244147,0.7329192546583851,8.9,6.6,12.6,92.8,H,1522.0013035606767,1359.3887836892586,1524.4101533754304,1356.979933874505,980.0088540634185,478.47931612897173,980.3729836570872,478.11518653530305
285,ORL,.469,.214,.667,13,9,16,110,ATL,.430,.407,.750,11,7,17,106,0.4582366589327146,0.3523809523809524,0.7129629629629629,9.2,7.0,13.9,105.5,0.4731182795698925,0.38047138047138046,0.7677419354838709,9.2,9.4,16.0,102.4,H,1447.879158207694,1426.2683925344286,1453.7098480549291,1420.4377026871935,734.2402448168552,596.153398039786,737.7840305486855,592.6096123079558
286,BOS,.414,.353,.765,9,8,11,97,DAL,.395,.321,.765,6,7,9,90,0.46650426309378806,0.39344262295081966,0.7678571428571429,8.0,7.3,14.1,105.8,0.450887573964497,0.3601190476190476,0.7653631284916201,7.8,6.8,13.1,102.0,H,1610.5458467465778,1482.573510262343,1615.4869676059013,1477.6323894030195,1147.8886431606159,772.2508128647046,1149.2235903654976,770.915865659823
287,NYK,.522,.643,.741,10,8,16,99,MEM,.414,.429,.818,4,8,15,88,0.4566744730679157,0.35348837209302325,0.8272251308900523,11.1,5.6,15.5,101.4,0.4528301886792453,0.3413654618473896,0.8128342245989305,7.9,6.3,14.4,95.7,H,1469.990625448294,1452.2278050903647,1480.2931179111363,1441.9253126275223,771.9891065293624,711.7555748055714,780.691053989873,703.0536273450608
288,MIL,.494,.364,.692,13,7,12,104,DET,.414,.333,.667,17,5,11,100,0.47435897435897434,0.34101382488479265,0.75,7.0,8.9,11.8,100.6,0.4437799043062201,0.3795379537953795,0.7357512953367875,9.1,6.7,14.2,99.9,H,1481.8640060253363,1501.8417453436755,1488.660247838147,1495.0455035308648,907.0254301659446,907.8884258406545,913.3698879571089,901.5439680494902
289,NOP,.535,.387,.655,11,4,11,123,DEN,.436,.457,.727,10,7,9,114,0.49411764705882355,0.38961038961038963,0.7526881720430108,7.7,6.7,15.4,110.0,0.4516509433962264,0.363914373088685,0.726890756302521,13.3,7.4,15.5,105.8,H,1480.8989876523026,1491.1592745202581,1491.0031250519307,1481.05513712063,954.7571183955054,917.6045740042966,963.2029949454117,909.1586974543903
290,SAS,.529,.520,.857,10,6,11,117,MIA,.542,.529,.750,6,7,18,105,0.4454203262233375,0.34814814814814815,0.8177339901477833,8.9,7.3,13.8,97.0,0.43223443223443225,0.3633720930232558,0.7821229050279329,7.8,6.6,13.7,97.3,H,1528.6333881497503,1452.3215152954253,1537.2293317174247,1443.7255717277512,954.7178688694271,858.2864014853787,962.5970423158338,850.407228038972
291,LAC,.444,.313,.600,17,6,9,107,MIN,.549,.368,.762,8,4,15,113,0.45676004872107184,0.3614864864864865,0.7662337662337663,9.1,8.3,15.5,103.4,0.4692400482509047,0.3695652173913043,0.7931034482758621,10.1,8.3,11.2,104.7,A,1426.5058797718282,1508.3684729513573,1420.9274785033092,1513.9468742198762,799.2432816487596,971.242498651197,795.5605688132414,974.9252114867153
292,PHI,.481,.385,.762,7,3,18,104,LAL,.438,.393,.500,15,13,11,107,0.4572405929304447,0.3107142857142857,0.7408759124087592,13.5,8.4,16.0,109.2,0.4400895856662934,0.3157894736842105,0.7011494252873564,12.3,8.5,16.7,105.9,A,1533.8197470861796,1433.3602578235987,1526.0301918686987,1441.1498130410796,1133.6419332326598,772.977902846683,1119.6775340956162,786.9423019837266
293,UTA,.442,.367,.815,4,10,13,101,HOU,.469,.429,.750,8,10,17,112,0.4839476813317479,0.4329268292682927,0.7988826815642458,8.9,10.1,11.7,109.9,0.48214285714285715,0.4009433962264151,0.8024193548387096,10.0,10.0,16.0,117.9,A,1568.1102958995184,1621.09608179051,1559.1453362514678,1630.0610414385606,1073.0217420013628,1308.2492403027807,1069.2183166868135,1312.05266561733
294,DET,.413,.444,.526,15,8,11,98,GSW,.481,.269,.773,5,5,14,102,0.4366028708133971,0.3639344262295082,0.73,9.7,7.0,14.0,98.7,0.5074626865671642,0.3883495145631068,0.7942583732057417,8.2,9.3,14.9,117.0,A,1495.0455035308648,1629.700365705785,1491.4444057034261,1633.3014635332238,901.5439680494902,1272.6811164488174,900.5140001277395,1273.7110843705682
295,IND,.442,.385,.625,12,7,8,106,CLE,.435,.306,.773,9,4,11,102,0.4815242494226328,0.40384615384615385,0.8044692737430168,9.3,8.9,13.5,108.3,0.48473748473748474,0.3914285714285714,0.811965811965812,8.0,7.5,13.8,112.1,H,1524.4101533754304,1564.8120816024364,1531.7023561402777,1557.519878837589,980.3729836570872,988.6479112415835,986.8911017436275,982.1297931550432
296,ORL,.398,.238,.783,11,5,14,89,DEN,.494,.286,.813,6,7,12,103,0.4585698070374574,0.3375796178343949,0.6977777777777778,9.8,7.3,14.0,107.1,0.4592074592074592,0.38181818181818183,0.7183673469387755,13.1,7.2,14.4,109.0,A,1453.7098480549291,1481.05513712063,1442.1120858179797,1492.6528993575794,737.7840305486855,909.1586974543903,731.6398830961747,915.3028449069011
297,MEM,.500,.333,.727,11,8,16,107,TOR,.474,.419,.879,10,8,11,116,0.4461343472750317,0.3426294820717131,0.8085106382978723,7.5,6.6,14.5,94.2,0.4988066825775656,0.37003058103975534,0.7761194029850746,8.3,8.1,14.2,111.3,A,1441.9253126275223,1580.1967546893054,1436.475791932478,1585.6462753843498,703.0536273450608,1267.861134031068,702.5537376270095,1268.3610237491193
